APPLICATION DATE,MIDDLE EXCHANGE RATE
2012-09-07,117.705
2012-09-08,117.705
2012-09-09,117.705
2012-09-10,116.6268
2012-09-11,116.3019
2012-09-12,116.4581
2012-09-13,117.2132
2012-09-14,117.1797
2012-09-15,117.1797
2012-09-16,117.1797
2012-09-17,116.3623
2012-09-18,115.9764
2012-09-19,115.1515
2012-09-20,115.2373
2012-09-21,115.2809
2012-09-22,115.2809
2012-09-23,115.2809
2012-09-24,115.37
2012-09-25,115.5257
2012-09-26,115.0582
2012-09-27,114.9286
2012-09-28,115.032
2012-09-29,115.032
2012-09-30,115.032
2012-10-01,114.7994
2012-10-02,114.9885
2012-10-03,115.6325
2012-10-04,115.2055
2012-10-05,115.0291
2012-10-06,115.0291
2012-10-07,115.0291
2012-10-08,114.9712
2012-10-09,114.8915
2012-10-10,114.6884
2012-10-11,114.1212
2012-10-12,113.8924
2012-10-13,113.8924
2012-10-14,113.8924
2012-10-15,112.5069
2012-10-16,111.1462
2012-10-17,111.0442
2012-10-18,112.4642
2012-10-19,113.7045
2012-10-20,113.7045
2012-10-21,113.7045
2012-10-22,113.9644
2012-10-23,113.4928
2012-10-24,113.0575
2012-10-25,113.5483
2012-10-26,114.1036
2012-10-27,114.1036
2012-10-28,114.1036
2012-10-29,114.358
2012-10-30,113.8733
2012-10-31,113.2836
2012-11-01,113.4249
2012-11-02,114.2348
2012-11-03,114.2348
2012-11-04,114.2348
2012-11-05,113.8669
2012-11-06,113.4758
2012-11-07,113.6044
2012-11-08,113.2715
2012-11-09,112.8242
2012-11-10,112.8242
2012-11-11,112.8242
2012-11-12,112.8242
2012-11-13,112.1405
2012-11-14,111.8479
2012-11-15,112.6731
2012-11-16,112.193
2012-11-17,112.193
2012-11-18,112.193
2012-11-19,112.421
2012-11-20,112.5325
2012-11-21,112.943
2012-11-22,113.4728
2012-11-23,113.079
2012-11-24,113.079
2012-11-25,113.079
2012-11-26,112.5139
2012-11-27,111.9875
2012-11-28,112.7102
2012-11-29,113.2765
2012-11-30,112.6378
2012-12-01,112.6378
2012-12-02,112.6378
2012-12-03,113.0646
2012-12-04,113.3802
2012-12-05,113.604
2012-12-06,113.9663
2012-12-07,114.2065
2012-12-08,114.2065
2012-12-09,114.2065
2012-12-10,113.9422
2012-12-11,114.1082
2012-12-12,113.978
2012-12-13,113.9701
2012-12-14,113.7847
2012-12-15,113.7847
2012-12-16,113.7847
2012-12-17,113.3872
2012-12-18,113.0118
2012-12-19,113.2295
2012-12-20,113.5061
2012-12-21,113.222
2012-12-22,113.222
2012-12-23,113.222
2012-12-24,112.9278
2012-12-25,113.0794
2012-12-26,113.1274
2012-12-27,113.4638
2012-12-28,113.6896
2012-12-29,113.6896
2012-12-30,113.6896
2012-12-31,113.7183
2013-01-01,113.7183
2013-01-02,113.7183
2013-01-03,112.3495
2013-01-04,112.3588
2013-01-05,112.3588
2013-01-06,112.3588
2013-01-07,112.3588
2013-01-08,112.3276
2013-01-09,112.2187
2013-01-10,111.9073
2013-01-11,111.9826
2013-01-12,111.9826
2013-01-13,111.9826
2013-01-14,111.9292
2013-01-15,111.9276
2013-01-16,111.9925
2013-01-17,112.2873
2013-01-18,112.2382
2013-01-19,112.2382
2013-01-20,112.2382
2013-01-21,111.8819
2013-01-22,111.7456
2013-01-23,111.9979
2013-01-24,111.6466
2013-01-25,111.2567
2013-01-26,111.2567
2013-01-27,111.2567
2013-01-28,111.6043
2013-01-29,111.9343
2013-01-30,112.0591
2013-01-31,111.6013
2013-02-01,111.4149
2013-02-02,111.4149
2013-02-03,111.4149
2013-02-04,111.2754
2013-02-05,111.4255
2013-02-06,111.4097
2013-02-07,111.3004
2013-02-08,111.5082
2013-02-09,111.5082
2013-02-10,111.5082
2013-02-11,111.7612
2013-02-12,111.6702
2013-02-13,111.6067
2013-02-14,111.1945
2013-02-15,111.1945
2013-02-16,111.1945
2013-02-17,111.1945
2013-02-18,111.1627
2013-02-19,111.3482
2013-02-20,111.2517
2013-02-21,111.1356
2013-02-22,111.2286
2013-02-23,111.2286
2013-02-24,111.2286
2013-02-25,111.4438
2013-02-26,111.3634
2013-02-27,111.4605
2013-02-28,111.52
2013-03-01,111.3989
2013-03-02,111.3989
2013-03-03,111.3989
2013-03-04,111.3336
2013-03-05,111.4526
2013-03-06,111.5166
2013-03-07,111.4779
2013-03-08,111.7684
2013-03-09,111.7684
2013-03-10,111.7684
2013-03-11,112.2166
2013-03-12,112.3698
2013-03-13,112.0749
2013-03-14,111.9428
2013-03-15,111.789
2013-03-16,111.789
2013-03-17,111.789
2013-03-18,111.6459
2013-03-19,111.462
2013-03-20,111.3037
2013-03-21,111.5656
2013-03-22,111.6905
2013-03-23,111.6905
2013-03-24,111.6905
2013-03-25,111.8225
2013-03-26,111.6104
2013-03-27,111.6434
2013-03-28,112.0246
2013-03-29,111.9575
2013-03-30,111.9575
2013-03-31,111.9575
2013-04-01,111.6905
2013-04-02,111.3949
2013-04-03,111.6295
2013-04-04,111.8984
2013-04-05,111.7551
2013-04-06,111.7551
2013-04-07,111.7551
2013-04-08,111.7566
2013-04-09,111.9627
2013-04-10,111.8412
2013-04-11,111.7947
2013-04-12,111.8517
2013-04-13,111.8517
2013-04-14,111.8517
2013-04-15,111.7341
2013-04-16,111.495
2013-04-17,111.6977
2013-04-18,111.5858
2013-04-19,111.5507
2013-04-20,111.5507
2013-04-21,111.5507
2013-04-22,111.4062
2013-04-23,111.3083
2013-04-24,111.3447
2013-04-25,111.1369
2013-04-26,110.9528
2013-04-27,110.9528
2013-04-28,110.9528
2013-04-29,110.6951
2013-04-30,110.5426
2013-05-01,110.5426
2013-05-02,110.5426
2013-05-03,110.5426
2013-05-04,110.5426
2013-05-05,110.5426
2013-05-06,110.5426
2013-05-07,110.7065
2013-05-08,110.6659
2013-05-09,110.7546
2013-05-10,110.9261
2013-05-11,110.9261
2013-05-12,110.9261
2013-05-13,111.0098
2013-05-14,110.9505
2013-05-15,111.0026
2013-05-16,110.7701
2013-05-17,110.6402
2013-05-18,110.6402
2013-05-19,110.6402
2013-05-20,110.6278
2013-05-21,110.7259
2013-05-22,110.8905
2013-05-23,111.0028
2013-05-24,111.0359
2013-05-25,111.0359
2013-05-26,111.0359
2013-05-27,111.1023
2013-05-28,110.9191
2013-05-29,111.1147
2013-05-30,111.3912
2013-05-31,111.6101
2013-06-01,111.6101
2013-06-02,111.6101
2013-06-03,112.5065
2013-06-04,113.0848
2013-06-05,113.3692
2013-06-06,113.4555
2013-06-07,114.0314
2013-06-08,114.0314
2013-06-09,114.0314
2013-06-10,114.3579
2013-06-11,114.4544
2013-06-12,114.5143
2013-06-13,114.3304
2013-06-14,114.2407
2013-06-15,114.2407
2013-06-16,114.2407
2013-06-17,113.8336
2013-06-18,113.7542
2013-06-19,114.0438
2013-06-20,113.9489
2013-06-21,114.4434
2013-06-22,114.4434
2013-06-23,114.4434
2013-06-24,114.5353
2013-06-25,114.4423
2013-06-26,114.4927
2013-06-27,114.4595
2013-06-28,114.1715
2013-06-29,114.1715
2013-06-30,114.1715
2013-07-01,113.7296
2013-07-02,113.8482
2013-07-03,114.1305
2013-07-04,114.2302
2013-07-05,114.2531
2013-07-06,114.2531
2013-07-07,114.2531
2013-07-08,114.2062
2013-07-09,114.1492
2013-07-10,113.9903
2013-07-11,113.9866
2013-07-12,113.8334
2013-07-13,113.8334
2013-07-14,113.8334
2013-07-15,113.7597
2013-07-16,113.6361
2013-07-17,113.6843
2013-07-18,113.8551
2013-07-19,113.9116
2013-07-20,113.9116
2013-07-21,113.9116
2013-07-22,113.6443
2013-07-23,113.5826
2013-07-24,113.7347
2013-07-25,113.933
2013-07-26,113.9351
2013-07-27,113.9351
2013-07-28,113.9351
2013-07-29,114.0934
2013-07-30,113.8701
2013-07-31,113.8015
2013-08-01,113.9501
2013-08-02,113.7995
2013-08-03,113.7995
2013-08-04,113.7995
2013-08-05,113.7213
2013-08-06,113.8331
2013-08-07,113.9092
2013-08-08,114.0209
2013-08-09,113.9239
2013-08-10,113.9239
2013-08-11,113.9239
2013-08-12,113.9164
2013-08-13,113.8258
2013-08-14,113.8542
2013-08-15,113.8883
2013-08-16,113.8911
2013-08-17,113.8911
2013-08-18,113.8911
2013-08-19,113.8537
2013-08-20,114.0382
2013-08-21,114.2517
2013-08-22,114.2835
2013-08-23,114.1871
2013-08-24,114.1871
2013-08-25,114.1871
2013-08-26,114.2557
2013-08-27,114.2462
2013-08-28,114.2621
2013-08-29,114.377
2013-08-30,114.4255
2013-08-31,114.4255
2013-09-01,114.4255
2013-09-02,114.4276
2013-09-03,114.3504
2013-09-04,114.385
2013-09-05,114.385
2013-09-06,114.4059
2013-09-07,114.4059
2013-09-08,114.4059
2013-09-09,114.6645
2013-09-10,115.0174
2013-09-11,115.2574
2013-09-12,114.9357
2013-09-13,114.9895
2013-09-14,114.9895
2013-09-15,114.9895
2013-09-16,114.784
2013-09-17,114.6142
2013-09-18,114.6433
2013-09-19,114.6859
2013-09-20,114.3143
2013-09-21,114.3143
2013-09-22,114.3143
2013-09-23,114.3337
2013-09-24,114.4742
2013-09-25,114.7433
2013-09-26,114.7537
2013-09-27,114.7698
2013-09-28,114.7698
2013-09-29,114.7698
2013-09-30,114.6044
2013-10-01,114.5399
2013-10-02,114.5512
2013-10-03,114.5296
2013-10-04,114.6187
2013-10-05,114.6187
2013-10-06,114.6187
2013-10-07,114.5659
2013-10-08,114.3331
2013-10-09,114.3175
2013-10-10,114.0936
2013-10-11,113.9298
2013-10-12,113.9298
2013-10-13,113.9298
2013-10-14,114.0335
2013-10-15,114.3266
2013-10-16,114.0758
2013-10-17,114.0895
2013-10-18,113.9656
2013-10-19,113.9656
2013-10-20,113.9656
2013-10-21,113.9907
2013-10-22,113.9145
2013-10-23,113.9789
2013-10-24,114.1472
2013-10-25,114.1576
2013-10-26,114.1576
2013-10-27,114.1576
2013-10-28,114.1342
2013-10-29,114.0472
2013-10-30,114.0334
2013-10-31,114.0082
2013-11-01,114.0456
2013-11-02,114.0456
2013-11-03,114.0456
2013-11-04,114.1015
2013-11-05,114.1562
2013-11-06,114.0833
2013-11-07,114.0867
2013-11-08,114.1122
2013-11-09,114.1122
2013-11-10,114.1122
2013-11-11,114.1122
2013-11-12,114.1068
2013-11-13,114.1023
2013-11-14,113.999
2013-11-15,114.004
2013-11-16,114.004
2013-11-17,114.004
2013-11-18,114.0515
2013-11-19,114.0492
2013-11-20,114.0557
2013-11-21,114.0501
2013-11-22,114.0569
2013-11-23,114.0569
2013-11-24,114.0569
2013-11-25,114.0312
2013-11-26,114.0544
2013-11-27,114.0405
2013-11-28,114.0657
2013-11-29,114.0442
2013-11-30,114.0442
2013-12-01,114.0442
2013-12-02,114.0909
2013-12-03,114.0431
2013-12-04,114.401
2013-12-05,114.7166
2013-12-06,115.0178
2013-12-07,115.0178
2013-12-08,115.0178
2013-12-09,115.0216
2013-12-10,114.9036
2013-12-11,114.924
2013-12-12,114.8469
2013-12-13,114.8823
2013-12-14,114.8823
2013-12-15,114.8823
2013-12-16,114.7033
2013-12-17,114.9334
2013-12-18,114.984
2013-12-19,114.8154
2013-12-20,114.8498
2013-12-21,114.8498
2013-12-22,114.8498
2013-12-23,114.7343
2013-12-24,114.6532
2013-12-25,114.5923
2013-12-26,114.6194
2013-12-27,114.6161
2013-12-28,114.6161
2013-12-29,114.6161
2013-12-30,114.6309
2013-12-31,114.6421
2014-01-01,114.6421
2014-01-02,114.6421
2014-01-03,114.7559
2014-01-04,114.7559
2014-01-05,114.7559
2014-01-06,115.0103
2014-01-07,115.0103
2014-01-08,115.1102
2014-01-09,115.0934
2014-01-10,115.1284
2014-01-11,115.1284
2014-01-12,115.1284
2014-01-13,115.2861
2014-01-14,115.3466
2014-01-15,115.6494
2014-01-16,115.6032
2014-01-17,115.614
2014-01-18,115.614
2014-01-19,115.614
2014-01-20,115.6912
2014-01-21,115.7172
2014-01-22,115.6963
2014-01-23,115.6805
2014-01-24,115.584
2014-01-25,115.584
2014-01-26,115.584
2014-01-27,115.4337
2014-01-28,115.8646
2014-01-29,115.9888
2014-01-30,115.8362
2014-01-31,115.9236
2014-02-01,115.9236
2014-02-02,115.9236
2014-02-03,115.9378
2014-02-04,115.915
2014-02-05,115.9756
2014-02-06,116.0376
2014-02-07,116.1253
2014-02-08,116.1253
2014-02-09,116.1253
2014-02-10,115.7248
2014-02-11,115.7361
2014-02-12,115.7541
2014-02-13,115.7731
2014-02-14,115.9091
2014-02-15,115.9091
2014-02-16,115.9091
2014-02-17,115.9091
2014-02-18,115.8587
2014-02-19,115.8644
2014-02-20,115.9253
2014-02-21,115.9067
2014-02-22,115.9067
2014-02-23,115.9067
2014-02-24,115.9185
2014-02-25,115.9036
2014-02-26,115.9318
2014-02-27,115.9571
2014-02-28,115.9356
2014-03-01,115.9356
2014-03-02,115.9356
2014-03-03,115.9507
2014-03-04,115.9662
2014-03-05,115.9629
2014-03-06,115.9517
2014-03-07,115.9473
2014-03-08,115.9473
2014-03-09,115.9473
2014-03-10,115.9399
2014-03-11,115.9316
2014-03-12,115.9598
2014-03-13,115.9612
2014-03-14,115.9574
2014-03-15,115.9574
2014-03-16,115.9574
2014-03-17,115.9515
2014-03-18,115.8679
2014-03-19,115.8919
2014-03-20,115.8608
2014-03-21,115.8235
2014-03-22,115.8235
2014-03-23,115.8235
2014-03-24,115.707
2014-03-25,115.7135
2014-03-26,115.7597
2014-03-27,115.7763
2014-03-28,115.4468
2014-03-29,115.4468
2014-03-30,115.4468
2014-03-31,115.3845
2014-04-01,115.4762
2014-04-02,115.4865
2014-04-03,115.5119
2014-04-04,115.5046
2014-04-05,115.5046
2014-04-06,115.5046
2014-04-07,115.568
2014-04-08,115.4946
2014-04-09,115.4619
2014-04-10,115.4831
2014-04-11,115.5135
2014-04-12,115.5135
2014-04-13,115.5135
2014-04-14,115.4895
2014-04-15,115.5113
2014-04-16,115.5144
2014-04-17,115.5125
2014-04-18,115.5125
2014-04-19,115.5125
2014-04-20,115.5125
2014-04-21,115.5125
2014-04-22,115.5111
2014-04-23,115.5083
2014-04-24,115.5323
2014-04-25,115.6649
2014-04-26,115.6649
2014-04-27,115.6649
2014-04-28,115.7191
2014-04-29,115.6744
2014-04-30,115.6751
2014-05-01,115.6751
2014-05-02,115.6751
2014-05-03,115.6751
2014-05-04,115.6751
2014-05-05,115.5987
2014-05-06,115.5908
2014-05-07,115.5362
2014-05-08,115.7173
2014-05-09,115.8792
2014-05-10,115.8792
2014-05-11,115.8792
2014-05-12,115.8085
2014-05-13,115.6789
2014-05-14,115.6201
2014-05-15,115.5417
2014-05-16,115.4946
2014-05-17,115.4946
2014-05-18,115.4946
2014-05-19,115.5383
2014-05-20,115.6412
2014-05-21,115.7544
2014-05-22,115.6719
2014-05-23,115.6749
2014-05-24,115.6749
2014-05-25,115.6749
2014-05-26,115.724
2014-05-27,115.6921
2014-05-28,115.6663
2014-05-29,115.6753
2014-05-30,115.652
2014-05-31,115.652
2014-06-01,115.652
2014-06-02,115.567
2014-06-03,115.6105
2014-06-04,115.6433
2014-06-05,115.6686
2014-06-06,115.5472
2014-06-07,115.5472
2014-06-08,115.5472
2014-06-09,115.4882
2014-06-10,115.4544
2014-06-11,115.4439
2014-06-12,115.4637
2014-06-13,115.4582
2014-06-14,115.4582
2014-06-15,115.4582
2014-06-16,115.4413
2014-06-17,115.4391
2014-06-18,115.4474
2014-06-19,115.4275
2014-06-20,115.4921
2014-06-21,115.4921
2014-06-22,115.4921
2014-06-23,115.5057
2014-06-24,115.515
2014-06-25,115.5449
2014-06-26,115.5753
2014-06-27,115.6984
2014-06-28,115.6984
2014-06-29,115.6984
2014-06-30,115.7853
2014-07-01,115.7097
2014-07-02,115.7775
2014-07-03,115.8409
2014-07-04,116.032
2014-07-05,116.032
2014-07-06,116.032
2014-07-07,116.1844
2014-07-08,116.1621
2014-07-09,115.8739
2014-07-10,115.5773
2014-07-11,115.733
2014-07-12,115.733
2014-07-13,115.733
2014-07-14,116.0124
2014-07-15,116.3215
2014-07-16,116.3716
2014-07-17,116.312
2014-07-18,116.1265
2014-07-19,116.1265
2014-07-20,116.1265
2014-07-21,116.2408
2014-07-22,116.4267
2014-07-23,116.7331
2014-07-24,116.7414
2014-07-25,116.6372
2014-07-26,116.6372
2014-07-27,116.6372
2014-07-28,116.454
2014-07-29,116.5222
2014-07-30,116.615
2014-07-31,116.7676
2014-08-01,116.7823
2014-08-02,116.7823
2014-08-03,116.7823
2014-08-04,116.855
2014-08-05,116.7748
2014-08-06,116.6988
2014-08-07,116.8853
2014-08-08,116.9904
2014-08-09,116.9904
2014-08-10,116.9904
2014-08-11,117.0851
2014-08-12,117.312
2014-08-13,117.3165
2014-08-14,117.3918
2014-08-15,117.4033
2014-08-16,117.4033
2014-08-17,117.4033
2014-08-18,117.4026
2014-08-19,117.4556
2014-08-20,117.4397
2014-08-21,117.4367
2014-08-22,117.5632
2014-08-23,117.5632
2014-08-24,117.5632
2014-08-25,117.6522
2014-08-26,117.7147
2014-08-27,117.6874
2014-08-28,117.7915
2014-08-29,117.8253
2014-08-30,117.8253
2014-08-31,117.8253
2014-09-01,117.8341
2014-09-02,117.9514
2014-09-03,118.0728
2014-09-04,118.2326
2014-09-05,118.4256
2014-09-06,118.4256
2014-09-07,118.4256
2014-09-08,118.7954
2014-09-09,119.0441
2014-09-10,118.8302
2014-09-11,118.8462
2014-09-12,119.0029
2014-09-13,119.0029
2014-09-14,119.0029
2014-09-15,119.0301
2014-09-16,119.0767
2014-09-17,118.8087
2014-09-18,118.7167
2014-09-19,118.618
2014-09-20,118.618
2014-09-21,118.618
2014-09-22,118.3312
2014-09-23,118.3562
2014-09-24,118.5642
2014-09-25,118.6959
2014-09-26,118.693
2014-09-27,118.693
2014-09-28,118.693
2014-09-29,118.8194
2014-09-30,118.8509
2014-10-01,118.9225
2014-10-02,118.8444
2014-10-03,118.9932
2014-10-04,118.9932
2014-10-05,118.9932
2014-10-06,119.1253
2014-10-07,119.3096
2014-10-08,119.4055
2014-10-09,119.5502
2014-10-10,119.4393
2014-10-11,119.4393
2014-10-12,119.4393
2014-10-13,119.4024
2014-10-14,119.4168
2014-10-15,119.45
2014-10-16,119.3834
2014-10-17,119.5007
2014-10-18,119.5007
2014-10-19,119.5007
2014-10-20,119.551
2014-10-21,119.588
2014-10-22,119.3786
2014-10-23,119.3892
2014-10-24,119.5079
2014-10-25,119.5079
2014-10-26,119.5079
2014-10-27,119.4864
2014-10-28,119.5205
2014-10-29,119.4713
2014-10-30,119.317
2014-10-31,119.0888
2014-11-01,119.0888
2014-11-02,119.0888
2014-11-03,118.9794
2014-11-04,119.1121
2014-11-05,119.2822
2014-11-06,119.3424
2014-11-07,119.4518
2014-11-08,119.4518
2014-11-09,119.4518
2014-11-10,119.6775
2014-11-11,119.6775
2014-11-12,119.956
2014-11-13,120.3918
2014-11-14,120.5412
2014-11-15,120.5412
2014-11-16,120.5412
2014-11-17,119.9474
2014-11-18,120.0628
2014-11-19,120.4385
2014-11-20,120.3655
2014-11-21,120.0195
2014-11-22,120.0195
2014-11-23,120.0195
2014-11-24,120.2598
2014-11-25,120.4737
2014-11-26,120.5307
2014-11-27,120.2968
2014-11-28,120.5468
2014-11-29,120.5468
2014-11-30,120.5468
2014-12-01,120.6223
2014-12-02,120.7828
2014-12-03,120.7489
2014-12-04,120.9997
2014-12-05,121.216
2014-12-06,121.216
2014-12-07,121.216
2014-12-08,121.5483
2014-12-09,121.8255
2014-12-10,121.9496
2014-12-11,122.0724
2014-12-12,121.9713
2014-12-13,121.9713
2014-12-14,121.9713
2014-12-15,122.1498
2014-12-16,122.2093
2014-12-17,122.4547
2014-12-18,122.6321
2014-12-19,122.4206
2014-12-20,122.4206
2014-12-21,122.4206
2014-12-22,121.2852
2014-12-23,121.3053
2014-12-24,121.8932
2014-12-25,121.9612
2014-12-26,120.6893
2014-12-27,120.6893
2014-12-28,120.6893
2014-12-29,120.406
2014-12-30,121.0481
2014-12-31,120.9583
2015-01-01,120.9583
2015-01-02,120.9583
2015-01-03,120.9583
2015-01-04,120.9583
2015-01-05,121.1543
2015-01-06,121.7415
2015-01-07,121.7415
2015-01-08,122.3077
2015-01-09,122.6603
2015-01-10,122.6603
2015-01-11,122.6603
2015-01-12,122.7702
2015-01-13,122.7564
2015-01-14,122.8202
2015-01-15,122.489
2015-01-16,122.6735
2015-01-17,122.6735
2015-01-18,122.6735
2015-01-19,122.3815
2015-01-20,121.8955
2015-01-21,122.0743
2015-01-22,122.4469
2015-01-23,122.6076
2015-01-24,122.6076
2015-01-25,122.6076
2015-01-26,122.9018
2015-01-27,123.4677
2015-01-28,123.4127
2015-01-29,123.5774
2015-01-30,123.5499
2015-01-31,123.5499
2015-02-01,123.5499
2015-02-02,123.2851
2015-02-03,122.7318
2015-02-04,121.7002
2015-02-05,122.0325
2015-02-06,122.4398
2015-02-07,122.4398
2015-02-08,122.4398
2015-02-09,122.3461
2015-02-10,122.1158
2015-02-11,122.1032
2015-02-12,122.1735
2015-02-13,121.7261
2015-02-14,121.7261
2015-02-15,121.7261
2015-02-16,121.7261
2015-02-17,121.7261
2015-02-18,121.2415
2015-02-19,121.5484
2015-02-20,121.2041
2015-02-21,121.2041
2015-02-22,121.2041
2015-02-23,120.4658
2015-02-24,120.2205
2015-02-25,120.2381
2015-02-26,120.4584
2015-02-27,120.3281
2015-02-28,120.3281
2015-03-01,120.3281
2015-03-02,120.2447
2015-03-03,120.4812
2015-03-04,120.8705
2015-03-05,120.8622
2015-03-06,120.8559
2015-03-07,120.8559
2015-03-08,120.8559
2015-03-09,120.7037
2015-03-10,120.8872
2015-03-11,120.9947
2015-03-12,120.7083
2015-03-13,120.517
2015-03-14,120.517
2015-03-15,120.517
2015-03-16,120.1681
2015-03-17,120.1831
2015-03-18,120.0097
2015-03-19,120.0749
2015-03-20,119.9507
2015-03-21,119.9507
2015-03-22,119.9507
2015-03-23,119.9915
2015-03-24,120.2066
2015-03-25,120.4311
2015-03-26,120.9203
2015-03-27,120.6327
2015-03-28,120.6327
2015-03-29,120.6327
2015-03-30,120.4267
2015-03-31,120.2153
2015-04-01,120.1003
2015-04-02,120.1433
2015-04-03,120.0558
2015-04-04,120.0558
2015-04-05,120.0558
2015-04-06,120.0085
2015-04-07,120.0047
2015-04-08,119.9925
2015-04-09,120.0239
2015-04-10,120.0239
2015-04-11,120.0239
2015-04-12,120.0239
2015-04-13,120.0239
2015-04-14,120.0378
2015-04-15,120.0161
2015-04-16,120.0227
2015-04-17,120.072
2015-04-18,120.072
2015-04-19,120.072
2015-04-20,120.0535
2015-04-21,120.0144
2015-04-22,120.0798
2015-04-23,120.219
2015-04-24,120.8553
2015-04-25,120.8553
2015-04-26,120.8553
2015-04-27,120.8122
2015-04-28,120.5122
2015-04-29,120.2514
2015-04-30,120.1498
2015-05-01,120.1498
2015-05-02,120.1498
2015-05-03,120.1498
2015-05-04,120.14
2015-05-05,120.6402
2015-05-06,120.6458
2015-05-07,120.6091
2015-05-08,120.8562
2015-05-09,120.8562
2015-05-10,120.8562
2015-05-11,120.8429
2015-05-12,120.651
2015-05-13,120.4853
2015-05-14,120.3206
2015-05-15,120.3568
2015-05-16,120.3568
2015-05-17,120.3568
2015-05-18,120.4764
2015-05-19,120.5348
2015-05-20,120.6343
2015-05-21,120.5778
2015-05-22,120.4136
2015-05-23,120.4136
2015-05-24,120.4136
2015-05-25,120.557
2015-05-26,120.8693
2015-05-27,120.8424
2015-05-28,120.8783
2015-05-29,120.5636
2015-05-30,120.5636
2015-05-31,120.5636
2015-06-01,120.6102
2015-06-02,120.6313
2015-06-03,120.6626
2015-06-04,120.7405
2015-06-05,120.4709
2015-06-06,120.4709
2015-06-07,120.4709
2015-06-08,120.4375
2015-06-09,120.6694
2015-06-10,120.7103
2015-06-11,120.6956
2015-06-12,120.5339
2015-06-13,120.5339
2015-06-14,120.5339
2015-06-15,120.405
2015-06-16,120.4102
2015-06-17,120.5645
2015-06-18,120.5787
2015-06-19,120.5871
2015-06-20,120.5871
2015-06-21,120.5871
2015-06-22,120.5717
2015-06-23,120.7169
2015-06-24,120.4988
2015-06-25,120.4217
2015-06-26,120.3847
2015-06-27,120.3847
2015-06-28,120.3847
2015-06-29,120.3082
2015-06-30,120.6042
2015-07-01,120.3393
2015-07-02,120.2741
2015-07-03,120.2196
2015-07-04,120.2196
2015-07-05,120.2196
2015-07-06,120.2368
2015-07-07,120.1854
2015-07-08,120.29
2015-07-09,120.3
2015-07-10,120.2475
2015-07-11,120.2475
2015-07-12,120.2475
2015-07-13,120.2093
2015-07-14,120.1701
2015-07-15,120.1451
2015-07-16,120.1131
2015-07-17,120.1473
2015-07-18,120.1473
2015-07-19,120.1473
2015-07-20,120.1332
2015-07-21,120.1321
2015-07-22,120.1305
2015-07-23,120.1265
2015-07-24,120.2948
2015-07-25,120.2948
2015-07-26,120.2948
2015-07-27,120.3059
2015-07-28,120.305
2015-07-29,120.2219
2015-07-30,120.2307
2015-07-31,120.1505
2015-08-01,120.1505
2015-08-02,120.1505
2015-08-03,120.1637
2015-08-04,120.1798
2015-08-05,120.1819
2015-08-06,120.1897
2015-08-07,120.3105
2015-08-08,120.3105
2015-08-09,120.3105
2015-08-10,120.2502
2015-08-11,120.1478
2015-08-12,120.1711
2015-08-13,120.0784
2015-08-14,120.089
2015-08-15,120.089
2015-08-16,120.089
2015-08-17,120.0381
2015-08-18,120.0437
2015-08-19,120.0293
2015-08-20,120.0573
2015-08-21,120.1106
2015-08-22,120.1106
2015-08-23,120.1106
2015-08-24,120.2337
2015-08-25,120.5744
2015-08-26,120.5904
2015-08-27,120.6499
2015-08-28,120.3483
2015-08-29,120.3483
2015-08-30,120.3483
2015-08-31,120.2207
2015-09-01,120.2745
2015-09-02,120.2968
2015-09-03,120.3852
2015-09-04,120.3179
2015-09-05,120.3179
2015-09-06,120.3179
2015-09-07,120.2213
2015-09-08,120.2568
2015-09-09,120.2613
2015-09-10,120.3238
2015-09-11,120.3967
2015-09-12,120.3967
2015-09-13,120.3967
2015-09-14,120.4567
2015-09-15,120.3827
2015-09-16,120.3073
2015-09-17,120.2037
2015-09-18,120.1879
2015-09-19,120.1879
2015-09-20,120.1879
2015-09-21,120.1321
2015-09-22,120.0843
2015-09-23,120.08
2015-09-24,120.0466
2015-09-25,120.0344
2015-09-26,120.0344
2015-09-27,120.0344
2015-09-28,119.8792
2015-09-29,119.8364
2015-09-30,119.7491
2015-10-01,119.7162
2015-10-02,119.7275
2015-10-03,119.7275
2015-10-04,119.7275
2015-10-05,119.8778
2015-10-06,119.9703
2015-10-07,120.1434
2015-10-08,120.1859
2015-10-09,120.3052
2015-10-10,120.3052
2015-10-11,120.3052
2015-10-12,120.0516
2015-10-13,119.9419
2015-10-14,119.9661
2015-10-15,120.0323
2015-10-16,119.9502
2015-10-17,119.9502
2015-10-18,119.9502
2015-10-19,119.9587
2015-10-20,119.9282
2015-10-21,119.8871
2015-10-22,119.9298
2015-10-23,120.0826
2015-10-24,120.0826
2015-10-25,120.0826
2015-10-26,120.1113
2015-10-27,120.2754
2015-10-28,120.4473
2015-10-29,120.5088
2015-10-30,120.7606
2015-10-31,120.7606
2015-11-01,120.7606
2015-11-02,120.44
2015-11-03,120.3781
2015-11-04,120.2028
2015-11-05,120.3696
2015-11-06,120.5688
2015-11-07,120.5688
2015-11-08,120.5688
2015-11-09,120.699
2015-11-10,120.5954
2015-11-11,120.5954
2015-11-12,120.4675
2015-11-13,120.6142
2015-11-14,120.6142
2015-11-15,120.6142
2015-11-16,120.4515
2015-11-17,120.3906
2015-11-18,120.5358
2015-11-19,120.8071
2015-11-20,120.6841
2015-11-21,120.6841
2015-11-22,120.6841
